id,choiceid,choice,price_A,time_A,change_A,comfort_A,price_B,time_B,change_B,comfort_B
84,9,B,4300.0,130.0,1.0,1.0,4300.0,115.0,2.0,1.0
84,10,A,5160.0,130.0,2.0,2.0,5160.0,140.0,1.0,1.0
84,11,B,5160.0,115.0,1.0,1.0,4300.0,130.0,1.0,1.0
84,12,B,5160.0,130.0,2.0,2.0,4300.0,140.0,1.0,2.0
84,13,B,5160.0,115.0,1.0,1.0,4300.0,140.0,1.0,2.0
85,1,B,4050.0,135.0,2.0,2.0,3375.0,135.0,2.0,1.0
85,2,B,3375.0,125.0,3.0,2.0,2700.0,145.0,2.0,2.0
85,3,A,2700.0,145.0,2.0,2.0,4050.0,135.0,2.0,2.0
85,4,A,4050.0,145.0,3.0,1.0,4050.0,135.0,2.0,2.0
85,5,B,3375.0,135.0,2.0,1.0,2700.0,135.0,3.0,1.0
85,6,A,2700.0,145.0,2.0,2.0,4050.0,145.0,3.0,1.0
85,7,B,2700.0,145.0,2.0,2.0,3375.0,135.0,2.0,1.0
85,8,A,3375.0,145.0,2.0,1.0,4050.0,125.0,2.0,1.0
85,9,A,2700.0,145.0,2.0,2.0,4050.0,125.0,2.0,1.0
85,10,B,4050.0,135.0,2.0,2.0,3375.0,125.0,3.0,2.0
85,11,B,3375.0,125.0,3.0,2.0,4050.0,125.0,2.0,1.0
85,12,B,4050.0,145.0,3.0,1.0,3375.0,125.0,3.0,2.0
85,13,B,3375.0,145.0,2.0,1.0,2700.0,145.0,2.0,2.0
86,1,A,5000.0,155.0,1.0,1.0,6250.0,170.0,2.0,1.0
86,2,A,5000.0,135.0,2.0,1.0,6250.0,135.0,1.0,2.0
86,3,A,7500.0,170.0,1.0,1.0,7500.0,155.0,2.0,2.0
86,4,B,5000.0,170.0,1.0,2.0,6250.0,170.0,2.0,1.0
86,5,A,5000.0,155.0,1.0,1.0,7500.0,135.0,1.0,1.0
86,6,A,6250.0,170.0,2.0,1.0,6250.0,135.0,1.0,2.0
86,7,B,7500.0,170.0,1.0,1.0,6250.0,170.0,2.0,1.0
86,8,B,6250.0,155.0,1.0,1.0,5000.0,135.0,2.0,1.0
86,9,B,7500.0,170.0,1.0,1.0,5000.0,170.0,1.0,2.0
86,10,B,5000.0,170.0,1.0,2.0,7500.0,135.0,1.0,1.0
86,11,B,6250.0,170.0,2.0,1.0,7500.0,135.0,1.0,1.0
86,12,B,7500.0,135.0,1.0,1.0,5000.0,135.0,2.0,1.0
86,13,A,7500.0,170.0,1.0,1.0,6250.0,135.0,1.0,2.0
86,14,B,7500.0,135.0,1.0,1.0,6250.0,155.0,1.0,1.0
86,15,A,5000.0,155.0,1.0,1.0,5000.0,135.0,2.0,1.0
87,1,A,2080.0,115.0,1.0,0.0,2340.0,115.0,1.0,1.0
87,2,B,2080.0,115.0,1.0,0.0,2600.0,115.0,0.0,1.0
87,3,B,2080.0,100.0,1.0,1.0,2340.0,100.0,0.0,0.0
87,5,A,2600.0,90.0,1.0,0.0,2600.0,115.0,0.0,1.0
87,6,B,2600.0,90.0,1.0,0.0,2080.0,90.0,0.0,1.0
87,7,A,2600.0,100.0,1.0,1.0,2340.0,115.0,1.0,1.0
87,8,A,2340.0,100.0,0.0,0.0,2600.0,90.0,1.0,0.0
87,9,A,2080.0,115.0,1.0,0.0,2340.0,90.0,1.0,1.0
87,10,A,2340.0,100.0,0.0,0.0,2080.0,90.0,0.0,1.0
88,1,A,4000.0,140.0,0.0,1.0,4400.0,140.0,1.0,2.0
88,2,A,4400.0,115.0,0.0,1.0,4000.0,115.0,0.0,2.0
88,3,B,4800.0,130.0,0.0,2.0,4800.0,140.0,0.0,1.0
88,4,A,4000.0,130.0,1.0,1.0,4800.0,130.0,0.0,2.0
88,5,A,4800.0,140.0,0.0,1.0,4000.0,130.0,1.0,1.0
88,6,B,4400.0,140.0,1.0,2.0,4800.0,130.0,0.0,2.0
88,7,A,4000.0,140.0,0.0,1.0,4000.0,115.0,0.0,2.0
88,8,B,4800.0,115.0,1.0,1.0,4000.0,130.0,1.0,1.0
88,9,B,4800.0,115.0,1.0,1.0,4000.0,115.0,0.0,2.0
88,10,B,4400.0,130.0,0.0,1.0,4000.0,140.0,0.0,1.0
88,11,B,4800.0,140.0,0.0,1.0,4000.0,115.0,0.0,2.0
88,12,B,4800.0,115.0,1.0,1.0,4800.0,130.0,0.0,2.0
88,13,A,4800.0,115.0,1.0,1.0,4400.0,140.0,1.0,2.0
88,14,A,4000.0,115.0,0.0,2.0,4400.0,130.0,0.0,1.0
88,15,B,4000.0,140.0,0.0,1.0,4400.0,115.0,0.0,1.0
89,1,B,4670.0,195.0,3.0,2.0,4280.0,175.0,3.0,1.0
89,2,B,4280.0,220.0,4.0,2.0,4670.0,175.0,4.0,1.0
89,3,A,3890.0,195.0,4.0,1.0,3890.0,175.0,3.0,2.0
89,4,A,4670.0,220.0,3.0,1.0,4280.0,220.0,4.0,2.0
89,5,B,4280.0,220.0,4.0,2.0,4670.0,195.0,3.0,2.0
89,6,A,3890.0,220.0,3.0,1.0,4670.0,195.0,3.0,2.0
89,7,A,4280.0,175.0,3.0,1.0,3890.0,220.0,3.0,1.0
89,8,B,4280.0,195.0,3.0,1.0,4670.0,175.0,4.0,1.0
89,9,B,3890.0,195.0,4.0,1.0,4670.0,175.0,4.0,1.0
89,10,A,4280.0,195.0,3.0,1.0,3890.0,195.0,4.0,1.0
89,11,B,3890.0,220.0,3.0,1.0,3890.0,195.0,4.0,1.0
89,12,A,4670.0,220.0,3.0,1.0,3890.0,175.0,3.0,2.0
90,1,B,3520.0,65.0,0.0,0.0,3170.0,55.0,0.0,0.0
90,2,B,3170.0,65.0,0.0,1.0,3520.0,55.0,0.0,1.0
90,3,A,3170.0,55.0,0.0,0.0,2815.0,75.0,0.0,0.0
90,4,B,3170.0,75.0,0.0,1.0,3520.0,65.0,0.0,0.0
90,5,A,2815.0,75.0,0.0,0.0,3520.0,55.0,0.0,1.0
90,6,A,3170.0,55.0,0.0,0.0,2815.0,55.0,0.0,1.0
90,7,A,3520.0,65.0,0.0,0.0,2815.0,65.0,0.0,1.0
90,8,B,2815.0,55.0,0.0,1.0,3520.0,65.0,0.0,0.0
90,9,A,2815.0,75.0,0.0,0.0,3520.0,65.0,0.0,0.0
90,10,B,3520.0,55.0,0.0,1.0,2815.0,65.0,0.0,1.0
91,1,B,3250.0,110.0,2.0,2.0,2600.0,110.0,1.0,1.0
91,2,B,3250.0,135.0,1.0,1.0,2600.0,135.0,2.0,1.0
91,3,B,3250.0,125.0,1.0,1.0,2600.0,135.0,2.0,1.0
91,4,A,3250.0,110.0,2.0,2.0,3900.0,135.0,1.0,2.0
91,5,A,3250.0,135.0,1.0,1.0,3900.0,125.0,2.0,1.0
91,6,B,3250.0,125.0,1.0,1.0,2600.0,125.0,1.0,2.0
91,7,A,3900.0,125.0,2.0,1.0,3900.0,135.0,1.0,2.0
91,8,A,3250.0,110.0,2.0,2.0,3900.0,110.0,1.0,1.0
91,9,A,3250.0,125.0,1.0,1.0,3250.0,110.0,2.0,2.0
91,10,A,3900.0,110.0,1.0,1.0,3250.0,135.0,1.0,1.0
91,11,B,2600.0,135.0,2.0,1.0,2600.0,125.0,1.0,2.0
92,1,A,4000.0,105.0,0.0,0.0,4500.0,115.0,0.0,0.0
92,2,A,5000.0,105.0,0.0,1.0,4500.0,130.0,0.0,1.0
92,3,B,4500.0,105.0,0.0,1.0,4500.0,115.0,0.0,0.0
92,4,B,5000.0,115.0,0.0,1.0,4500.0,130.0,0.0,1.0
92,5,B,5000.0,130.0,0.0,0.0,4500.0,105.0,0.0,1.0
92,6,A,4000.0,115.0,0.0,1.0,5000.0,130.0,0.0,0.0
92,7,B,5000.0,105.0,0.0,1.0,4000.0,130.0,0.0,1.0
92,8,B,4500.0,105.0,0.0,1.0,4000.0,115.0,0.0,1.0
92,9,A,4000.0,130.0,0.0,1.0,5000.0,130.0,0.0,0.0
92,10,B,5000.0,130.0,0.0,0.0,5000.0,115.0,0.0,1.0
92,11,A,4000.0,130.0,0.0,1.0,4500.0,115.0,0.0,0.0
93,1,A,4300.0,150.0,2.0,1.0,5590.0,150.0,2.0,1.0
93,2,B,4945.0,150.0,3.0,2.0,4300.0,165.0,2.0,2.0
93,3,B,4945.0,150.0,3.0,2.0,5590.0,130.0,2.0,2.0
93,4,A,4945.0,130.0,2.0,1.0,4300.0,130.0,3.0,1.0
93,5,A,4945.0,130.0,2.0,1.0,4300.0,150.0,2.0,1.0
93,6,A,5590.0,165.0,3.0,1.0,4945.0,150.0,3.0,2.0
93,7,B,4300.0,165.0,2.0,2.0,5590.0,165.0,3.0,1.0
93,8,B,5590.0,130.0,2.0,2.0,5590.0,150.0,2.0,1.0
93,9,A,4300.0,130.0,3.0,1.0,5590.0,150.0,2.0,1.0
93,10,B,4945.0,165.0,2.0,1.0,4300.0,130.0,3.0,1.0
93,11,B,5590.0,165.0,3.0,1.0,5590.0,130.0,2.0,2.0
93,12,B,5590.0,130.0,2.0,2.0,4945.0,165.0,2.0,1.0
93,13,B,4300.0,130.0,3.0,1.0,4300.0,150.0,2.0,1.0
93,14,B,4945.0,165.0,2.0,1.0,5590.0,150.0,2.0,1.0
94,1,A,3620.0,120.0,1.0,1.0,4165.0,135.0,1.0,2.0
94,2,B,3620.0,145.0,0.0,2.0,3620.0,120.0,1.0,1.0
94,3,A,3620.0,145.0,0.0,2.0,4705.0,120.0,0.0,2.0
94,4,B,4165.0,120.0,0.0,1.0,3620.0,120.0,1.0,1.0
94,5,A,3620.0,120.0,1.0,1.0,3620.0,135.0,0.0,1.0
94,6,B,3620.0,145.0,0.0,2.0,4705.0,135.0,0.0,1.0
94,7,A,4705.0,120.0,0.0,2.0,4165.0,145.0,0.0,1.0
94,8,B,4705.0,120.0,0.0,2.0,4165.0,135.0,1.0,2.0
94,9,A,4705.0,135.0,0.0,1.0,4165.0,135.0,1.0,2.0
94,10,B,4165.0,120.0,0.0,1.0,3620.0,135.0,0.0,1.0
94,11,B,4165.0,135.0,1.0,2.0,3620.0,145.0,0.0,2.0
95,1,B,3000.0,115.0,1.0,1.0,2500.0,115.0,0.0,1.0
95,2,B,3000.0,95.0,0.0,2.0,2500.0,105.0,1.0,2.0
95,3,A,2000.0,95.0,1.0,1.0,2000.0,105.0,0.0,1.0
95,4,A,3000.0,95.0,0.0,2.0,2000.0,115.0,0.0,2.0
95,5,A,3000.0,115.0,1.0,1.0,2000.0,115.0,0.0,2.0
95,6,B,3000.0,95.0,0.0,2.0,3000.0,115.0,1.0,1.0
95,7,A,2000.0,95.0,1.0,1.0,2500.0,95.0,0.0,1.0
95,8,B,3000.0,115.0,1.0,1.0,2500.0,105.0,1.0,2.0
95,9,B,3000.0,105.0,0.0,1.0,2500.0,115.0,0.0,1.0
95,10,A,2000.0,105.0,0.0,1.0,2500.0,95.0,0.0,1.0
95,11,B,2500.0,105.0,1.0,2.0,3000.0,105.0,0.0,1.0
96,1,A,3200.0,95.0,0.0,1.0,4000.0,105.0,0.0,1.0
96,2,A,4000.0,105.0,0.0,1.0,4000.0,95.0,1.0,0.0
96,3,A,2400.0,95.0,1.0,1.0,3200.0,105.0,1.0,0.0
96,4,B,3200.0,105.0,1.0,0.0,3200.0,95.0,0.0,1.0
96,5,B,4000.0,95.0,1.0,0.0,2400.0,105.0,1.0,1.0
96,6,B,2400.0,105.0,1.0,1.0,2400.0,120.0,0.0,0.0
96,7,A,2400.0,120.0,0.0,0.0,4000.0,105.0,0.0,1.0
96,8,A,2400.0,95.0,1.0,1.0,3200.0,95.0,0.0,1.0
96,9,B,4000.0,105.0,0.0,1.0,3200.0,105.0,1.0,0.0
96,10,B,3200.0,105.0,1.0,0.0,2400.0,105.0,1.0,1.0
96,11,A,2400.0,120.0,0.0,0.0,3200.0,95.0,0.0,1.0
96,12,B,4000.0,95.0,1.0,0.0,3200.0,120.0,1.0,1.0
96,13,A,3200.0,120.0,1.0,1.0,4000.0,105.0,0.0,1.0
96,14,B,3200.0,95.0,0.0,1.0,2400.0,105.0,1.0,1.0
96,15,A,2400.0,95.0,1.0,1.0,2400.0,120.0,0.0,0.0
97,1,B,3000.0,110.0,1.0,1.0,2100.0,110.0,1.0,1.0
97,2,B,3000.0,135.0,1.0,0.0,2550.0,135.0,1.0,1.0
97,3,A,2550.0,135.0,1.0,1.0,3000.0,120.0,0.0,1.0
97,4,B,3000.0,110.0,1.0,1.0,2550.0,120.0,1.0,1.0
97,5,B,3000.0,135.0,1.0,0.0,3000.0,110.0,1.0,1.0
97,6,A,2100.0,120.0,1.0,0.0,2100.0,135.0,0.0,1.0
97,7,B,3000.0,135.0,1.0,0.0,3000.0,120.0,0.0,1.0
97,8,B,2550.0,120.0,1.0,1.0,2100.0,135.0,0.0,1.0
97,9,A,2100.0,135.0,0.0,1.0,2550.0,110.0,0.0,0.0
97,10,B,2550.0,110.0,0.0,0.0,2100.0,110.0,1.0,1.0
97,11,A,2550.0,135.0,1.0,1.0,3000.0,110.0,1.0,1.0
97,12,A,2100.0,120.0,1.0,0.0,2100.0,110.0,1.0,1.0
97,13,A,3000.0,120.0,0.0,1.0,3000.0,110.0,1.0,1.0
97,14,A,2100.0,110.0,1.0,1.0,2100.0,135.0,0.0,1.0
98,1,A,2200.0,110.0,0.0,1.0,2750.0,135.0,1.0,1.0
98,2,A,3300.0,120.0,0.0,1.0,2750.0,120.0,0.0,2.0
98,3,A,2200.0,135.0,0.0,2.0,2750.0,120.0,0.0,2.0
98,4,A,2200.0,120.0,1.0,1.0,2200.0,135.0,0.0,2.0
98,5,B,2750.0,120.0,0.0,2.0,3300.0,110.0,1.0,2.0
98,6,B,3300.0,110.0,1.0,2.0,2200.0,135.0,0.0,2.0
98,7,A,2750.0,120.0,0.0,2.0,2750.0,135.0,1.0,1.0
98,8,A,3300.0,135.0,0.0,1.0,2200.0,120.0,1.0,1.0
99,1,A,3600.0,130.0,0.0,0.0,4500.0,145.0,0.0,1.0
99,2,B,2700.0,165.0,0.0,1.0,3600.0,130.0,0.0,0.0
99,3,B,4500.0,165.0,0.0,0.0,3600.0,145.0,0.0,1.0
99,4,A,2700.0,165.0,0.0,1.0,4500.0,130.0,0.0,1.0
99,5,A,3600.0,145.0,0.0,1.0,4500.0,130.0,0.0,1.0
99,6,B,3600.0,165.0,0.0,1.0,4500.0,130.0,0.0,1.0
99,7,A,3600.0,165.0,0.0,1.0,4500.0,145.0,0.0,1.0
99,8,A,4500.0,130.0,0.0,1.0,4500.0,165.0,0.0,0.0
99,9,A,4500.0,145.0,0.0,1.0,4500.0,165.0,0.0,0.0
99,10,A,2700.0,165.0,0.0,1.0,3600.0,145.0,0.0,1.0
99,11,A,2700.0,145.0,0.0,0.0,2700.0,130.0,0.0,1.0
99,12,B,3600.0,130.0,0.0,0.0,2700.0,130.0,0.0,1.0
100,1,A,3600.0,105.0,0.0,1.0,4000.0,140.0,0.0,1.0
100,2,B,3200.0,105.0,1.0,1.0,3200.0,120.0,0.0,0.0
100,3,B,4000.0,140.0,0.0,1.0,3600.0,140.0,1.0,0.0
100,4,B,3600.0,105.0,0.0,1.0,3600.0,140.0,1.0,0.0
100,5,A,3200.0,140.0,1.0,1.0,3600.0,120.0,1.0,1.0
100,6,A,4000.0,140.0,0.0,1.0,3200.0,140.0,1.0,1.0
100,7,B,3600.0,105.0,0.0,1.0,4000.0,105.0,1.0,0.0
100,8,B,3600.0,140.0,1.0,0.0,4000.0,105.0,1.0,0.0
100,9,B,4000.0,105.0,1.0,0.0,3200.0,105.0,1.0,1.0
101,1,B,2600.0,165.0,1.0,2.0,2000.0,150.0,1.0,1.0
101,2,A,2000.0,180.0,1.0,2.0,2600.0,180.0,2.0,1.0
101,3,B,2600.0,150.0,1.0,1.0,2300.0,150.0,2.0,2.0
101,4,B,2300.0,165.0,1.0,1.0,2600.0,150.0,1.0,1.0
101,5,A,2300.0,165.0,1.0,1.0,2000.0,180.0,1.0,2.0
101,6,A,2000.0,180.0,1.0,2.0,2300.0,180.0,1.0,1.0
101,7,B,2300.0,165.0,1.0,1.0,2000.0,165.0,2.0,1.0
101,8,A,2600.0,180.0,2.0,1.0,2600.0,165.0,1.0,2.0
101,9,A,2000.0,165.0,2.0,1.0,2300.0,150.0,2.0,2.0
102,1,B,4900.0,170.0,1.0,1.0,4900.0,140.0,1.0,1.0
102,2,B,4900.0,140.0,1.0,1.0,3500.0,170.0,1.0,2.0
102,3,A,4200.0,140.0,1.0,2.0,4200.0,170.0,2.0,1.0
102,4,A,4200.0,155.0,1.0,1.0,4900.0,140.0,1.0,1.0
102,5,A,4200.0,155.0,1.0,1.0,3500.0,140.0,2.0,1.0
102,6,B,4200.0,170.0,2.0,1.0,3500.0,170.0,1.0,2.0
102,7,A,4900.0,170.0,1.0,1.0,4200.0,170.0,2.0,1.0
102,8,A,3500.0,170.0,1.0,2.0,3500.0,140.0,2.0,1.0
102,9,B,4200.0,140.0,1.0,2.0,4200.0,155.0,1.0,1.0
102,10,A,4200.0,140.0,1.0,2.0,3500.0,170.0,1.0,2.0
102,11,A,3500.0,140.0,2.0,1.0,4900.0,170.0,1.0,1.0
102,12,B,4900.0,155.0,2.0,2.0,4200.0,170.0,2.0,1.0
102,13,B,4900.0,140.0,1.0,1.0,3500.0,140.0,2.0,1.0
103,1,A,4000.0,149.0,0.0,0.0,4000.0,169.0,0.0,1.0
103,2,B,5000.0,134.0,0.0,0.0,3000.0,134.0,0.0,1.0
103,3,A,4000.0,149.0,0.0,0.0,3000.0,134.0,0.0,1.0
103,4,A,3000.0,169.0,0.0,0.0,3000.0,134.0,0.0,1.0
103,5,A,3000.0,149.0,0.0,1.0,4000.0,134.0,0.0,1.0
103,6,A,3000.0,149.0,0.0,1.0,5000.0,134.0,0.0,0.0
103,7,B,4000.0,169.0,0.0,1.0,5000.0,134.0,0.0,0.0
103,8,A,4000.0,169.0,0.0,1.0,5000.0,149.0,0.0,1.0
103,9,A,5000.0,134.0,0.0,0.0,4000.0,134.0,0.0,1.0
103,10,A,3000.0,169.0,0.0,0.0,4000.0,149.0,0.0,0.0
104,1,B,3600.0,135.0,0.0,1.0,4500.0,135.0,0.0,1.0
104,2,B,5400.0,145.0,0.0,1.0,5400.0,135.0,1.0,2.0
104,4,B,5400.0,120.0,0.0,1.0,3600.0,120.0,1.0,1.0
104,5,B,4500.0,120.0,0.0,2.0,3600.0,145.0,0.0,2.0
104,6,A,4500.0,135.0,0.0,1.0,5400.0,120.0,0.0,1.0
104,7,A,3600.0,145.0,0.0,2.0,5400.0,120.0,0.0,1.0
104,8,B,5400.0,120.0,0.0,1.0,4500.0,120.0,0.0,2.0
104,9,B,3600.0,135.0,0.0,1.0,3600.0,120.0,1.0,1.0
104,10,A,3600.0,120.0,1.0,1.0,4500.0,135.0,0.0,1.0
105,1,B,3800.0,145.0,0.0,2.0,3800.0,135.0,0.0,1.0
105,2,A,3800.0,120.0,1.0,1.0,4750.0,135.0,0.0,1.0
105,3,A,3800.0,120.0,1.0,1.0,3800.0,145.0,0.0,2.0
105,4,B,3800.0,145.0,0.0,2.0,4750.0,145.0,1.0,1.0
105,5,B,5700.0,145.0,0.0,1.0,4750.0,145.0,1.0,1.0
105,6,B,5700.0,145.0,0.0,1.0,3800.0,145.0,0.0,2.0
105,7,B,5700.0,120.0,0.0,1.0,4750.0,120.0,0.0,2.0
105,8,B,5700.0,135.0,1.0,2.0,5700.0,145.0,0.0,1.0
105,9,A,4750.0,145.0,1.0,1.0,4750.0,120.0,0.0,2.0
105,10,B,4750.0,120.0,0.0,2.0,3800.0,145.0,0.0,2.0
105,11,A,3800.0,120.0,1.0,1.0,3800.0,135.0,0.0,1.0
106,1,A,2400.0,145.0,1.0,0.0,3200.0,160.0,1.0,0.0
106,2,A,2400.0,180.0,1.0,1.0,4000.0,160.0,1.0,1.0
106,3,B,3200.0,180.0,1.0,1.0,4000.0,160.0,1.0,1.0
106,4,A,4000.0,145.0,1.0,1.0,2400.0,180.0,1.0,1.0
106,5,B,4000.0,160.0,1.0,1.0,4000.0,180.0,0.0,0.0
106,6,B,3200.0,160.0,1.0,0.0,3200.0,145.0,0.0,1.0
106,7,A,2400.0,160.0,0.0,1.0,3200.0,160.0,1.0,0.0
106,8,A,2400.0,160.0,0.0,1.0,2400.0,145.0,1.0,0.0
106,9,B,2400.0,180.0,1.0,1.0,4000.0,180.0,0.0,0.0
106,10,A,3200.0,145.0,0.0,1.0,2400.0,160.0,0.0,1.0
106,11,A,4000.0,180.0,0.0,0.0,2400.0,145.0,1.0,0.0
106,12,A,3200.0,160.0,1.0,0.0,4000.0,145.0,1.0,1.0
106,13,B,4000.0,180.0,0.0,0.0,3200.0,145.0,0.0,1.0
106,14,B,4000.0,180.0,0.0,0.0,2400.0,160.0,0.0,1.0
107,2,A,1900.0,105.0,0.0,1.0,2375.0,105.0,0.0,0.0
107,3,A,1425.0,120.0,0.0,0.0,2375.0,105.0,0.0,0.0
107,4,B,1425.0,120.0,0.0,0.0,1900.0,95.0,0.0,0.0
107,5,A,1900.0,105.0,0.0,1.0,1425.0,120.0,0.0,0.0
107,6,B,1900.0,120.0,0.0,1.0,2375.0,105.0,0.0,0.0
108,1,B,3375.0,115.0,1.0,1.0,2250.0,115.0,0.0,1.0
108,2,A,2250.0,145.0,1.0,0.0,4500.0,130.0,1.0,1.0
108,3,A,4500.0,130.0,1.0,1.0,3375.0,145.0,1.0,1.0
108,4,B,2250.0,145.0,1.0,0.0,3375.0,130.0,0.0,0.0
108,5,A,4500.0,145.0,0.0,1.0,3375.0,145.0,1.0,1.0
108,6,A,2250.0,145.0,1.0,0.0,3375.0,115.0,1.0,1.0
108,7,A,3375.0,115.0,1.0,1.0,4500.0,145.0,0.0,1.0
108,8,B,4500.0,145.0,0.0,1.0,4500.0,130.0,1.0,1.0
108,9,A,4500.0,115.0,1.0,0.0,2250.0,145.0,1.0,0.0
108,10,A,3375.0,130.0,0.0,0.0,2250.0,115.0,0.0,1.0
108,11,B,4500.0,115.0,1.0,0.0,2250.0,115.0,0.0,1.0
108,12,B,2250.0,130.0,1.0,1.0,2250.0,145.0,1.0,0.0
108,13,A,2250.0,130.0,1.0,1.0,3375.0,115.0,1.0,1.0
109,1,B,4000.0,110.0,1.0,0.0,3400.0,100.0,0.0,0.0
109,2,B,2800.0,100.0,1.0,1.0,2800.0,125.0,1.0,0.0
109,3,A,3400.0,110.0,1.0,1.0,4000.0,125.0,0.0,1.0
109,4,B,2800.0,110.0,0.0,1.0,3400.0,100.0,0.0,0.0
109,5,A,3400.0,100.0,0.0,0.0,2800.0,100.0,1.0,1.0
109,6,A,2800.0,110.0,0.0,1.0,4000.0,110.0,1.0,0.0
109,7,A,3400.0,125.0,1.0,1.0,4000.0,125.0,0.0,1.0
109,8,B,4000.0,110.0,1.0,0.0,2800.0,125.0,1.0,0.0
109,9,A,2800.0,125.0,1.0,0.0,2800.0,110.0,0.0,1.0
109,10,A,4000.0,100.0,1.0,1.0,4000.0,125.0,0.0,1.0
109,11,B,4000.0,100.0,1.0,1.0,4000.0,110.0,1.0,0.0
109,12,B,3400.0,110.0,1.0,1.0,4000.0,110.0,1.0,0.0
109,13,B,2800.0,110.0,0.0,1.0,2800.0,100.0,1.0,1.0
109,14,B,3400.0,125.0,1.0,1.0,4000.0,100.0,1.0,1.0
109,15,B,2800.0,125.0,1.0,0.0,3400.0,100.0,0.0,0.0
109,16,A,3400.0,110.0,1.0,1.0,4000.0,100.0,1.0,1.0
110,1,B,4705.0,115.0,0.0,1.0,4165.0,115.0,0.0,1.0
110,2,A,4165.0,115.0,0.0,1.0,3620.0,130.0,0.0,1.0
110,3,B,4705.0,140.0,0.0,2.0,4165.0,140.0,1.0,1.0
110,4,A,4165.0,140.0,1.0,1.0,4705.0,130.0,1.0,1.0
110,5,A,3620.0,130.0,0.0,1.0,4705.0,115.0,0.0,1.0
110,6,B,4165.0,140.0,1.0,1.0,3620.0,115.0,1.0,2.0
110,7,A,3620.0,140.0,0.0,1.0,4165.0,130.0,0.0,2.0
110,8,B,3620.0,140.0,0.0,1.0,3620.0,115.0,1.0,2.0
110,9,A,4705.0,115.0,0.0,1.0,4165.0,140.0,1.0,1.0
110,10,B,4705.0,115.0,0.0,1.0,3620.0,140.0,0.0,1.0
110,11,A,4165.0,140.0,1.0,1.0,4165.0,130.0,0.0,2.0
110,12,A,4705.0,130.0,1.0,1.0,4705.0,140.0,0.0,2.0
110,13,A,3620.0,115.0,1.0,2.0,4165.0,115.0,0.0,1.0
110,14,B,4705.0,130.0,1.0,1.0,4165.0,130.0,0.0,2.0
111,1,B,2400.0,165.0,1.0,1.0,2400.0,130.0,0.0,1.0
111,2,A,3200.0,145.0,1.0,1.0,2400.0,165.0,1.0,1.0
111,3,B,4000.0,130.0,1.0,0.0,2400.0,130.0,0.0,1.0
111,4,B,3200.0,130.0,1.0,1.0,3200.0,165.0,0.0,0.0
111,5,A,4000.0,145.0,0.0,1.0,2400.0,145.0,1.0,0.0
111,6,A,3200.0,165.0,0.0,0.0,2400.0,145.0,1.0,0.0
111,7,A,3200.0,145.0,1.0,1.0,4000.0,130.0,1.0,0.0
111,8,A,4000.0,145.0,0.0,1.0,3200.0,130.0,1.0,1.0
111,9,A,2400.0,130.0,0.0,1.0,3200.0,165.0,0.0,0.0
111,10,A,4000.0,130.0,1.0,0.0,2400.0,165.0,1.0,1.0
111,11,A,3200.0,130.0,1.0,1.0,2400.0,145.0,1.0,0.0
111,12,B,3200.0,165.0,0.0,0.0,4000.0,145.0,0.0,1.0
112,1,A,2625.0,105.0,0.0,0.0,3500.0,115.0,0.0,0.0
112,2,B,3500.0,105.0,0.0,1.0,2625.0,115.0,0.0,1.0
112,3,B,3500.0,115.0,0.0,0.0,1750.0,115.0,0.0,1.0
112,4,A,1750.0,130.0,0.0,0.0,3500.0,115.0,0.0,0.0
112,5,A,2625.0,130.0,0.0,1.0,3500.0,115.0,0.0,0.0
112,6,B,2625.0,105.0,0.0,0.0,1750.0,130.0,0.0,0.0
112,7,B,2625.0,105.0,0.0,0.0,1750.0,115.0,0.0,1.0
112,8,B,2625.0,130.0,0.0,1.0,3500.0,105.0,0.0,1.0
112,9,A,1750.0,105.0,0.0,1.0,1750.0,130.0,0.0,0.0
112,10,B,1750.0,115.0,0.0,1.0,1750.0,130.0,0.0,0.0
113,1,B,1250.0,195.0,1.0,1.0,1250.0,160.0,1.0,1.0
113,2,A,1500.0,195.0,2.0,1.0,1500.0,160.0,1.0,2.0
113,3,B,1000.0,160.0,2.0,1.0,1000.0,180.0,1.0,1.0
113,4,B,1250.0,180.0,2.0,2.0,1500.0,160.0,1.0,2.0
113,5,B,1500.0,180.0,1.0,1.0,1250.0,195.0,1.0,1.0
113,6,A,1500.0,195.0,2.0,1.0,1000.0,195.0,1.0,2.0
113,7,B,1000.0,160.0,2.0,1.0,1250.0,160.0,1.0,1.0
113,8,B,1500.0,180.0,1.0,1.0,1000.0,160.0,2.0,1.0
113,9,B,1250.0,195.0,1.0,1.0,1000.0,160.0,2.0,1.0
113,10,B,1000.0,195.0,1.0,2.0,1500.0,160.0,1.0,2.0
113,11,B,1250.0,180.0,2.0,2.0,1000.0,195.0,1.0,2.0
113,12,A,1000.0,180.0,1.0,1.0,1250.0,160.0,1.0,1.0
114,1,A,1250.0,140.0,1.0,0.0,2500.0,155.0,1.0,1.0
114,2,B,1875.0,140.0,1.0,1.0,1250.0,155.0,1.0,1.0
114,3,B,2500.0,170.0,1.0,0.0,1250.0,155.0,1.0,1.0
114,4,A,1250.0,155.0,1.0,1.0,1250.0,170.0,0.0,1.0
114,5,A,1875.0,140.0,1.0,1.0,2500.0,140.0,0.0,1.0
